query,query_time,rows_examined,joins
SUM transactions (simulated missing index),0.10911949759631012,250188,1
SUM transactions (simulated missing index),0.09740152820102403,250188,1
SUM transactions (simulated missing index),0.10397331255790858,250188,1
SUM transactions (simulated missing index),0.11435308789373055,250188,1
SUM transactions (simulated missing index),0.10920307401502283,250188,1
SUM transactions (simulated missing index),0.08669283636077284,250188,1
SUM transactions (simulated missing index),0.10727780907856367,250188,1
SUM transactions (simulated missing index),0.10829551293383285,250188,1
SUM transactions (simulated missing index),0.10491806190152381,250188,1
SUM transactions (simulated missing index),0.10632810112037892,250188,1
SUM transactions (simulated missing index),0.10831701054344484,250188,1
SUM transactions (simulated missing index),0.10184165671547683,250188,1
SUM transactions (simulated missing index),0.09339716638719579,250188,1
SUM transactions (simulated missing index),0.10809852028950359,250188,1
SUM transactions (simulated missing index),0.07956917168427026,250188,1
SUM transactions (simulated missing index),0.0913488664333979,250188,1
SUM transactions (simulated missing index),0.08008380507844437,250188,1
SUM transactions (simulated missing index),0.09742897894843353,250188,1
SUM transactions (simulated missing index),0.0911363116707019,250188,1
SUM transactions (simulated missing index),0.10094686181539506,250188,1
SUM transactions (simulated missing index),0.09099783488751738,250188,1
SUM transactions (simulated missing index),0.08810917581060958,250188,1
SUM transactions (simulated missing index),0.10486750406024795,250188,1
SUM transactions (simulated missing index),0.07689987977957567,250188,1
SUM transactions (simulated missing index),0.08873588681521948,250188,1
SUM transactions (simulated missing index),0.0958424532651687,250188,1
SUM transactions (simulated missing index),0.0806984192297446,250188,1
SUM transactions (simulated missing index),0.09576066662264306,250188,1
SUM transactions (simulated missing index),0.10560262932486589,250188,1
SUM transactions (simulated missing index),0.08845189192374252,250188,1
SUM transactions (simulated missing index),0.09726004199457143,250188,1
SUM transactions (simulated missing index),0.09218138983885517,250188,1
SUM transactions (simulated missing index),0.09217508980814074,250188,1
SUM transactions (simulated missing index),0.0897740565533776,250188,1
SUM transactions (simulated missing index),0.08902079773120053,250188,1
SUM transactions (simulated missing index),0.08448377094395469,250188,1
SUM transactions (simulated missing index),0.09910481889523241,250188,1
SUM transactions (simulated missing index),0.0988705644070263,250188,1
SUM transactions (simulated missing index),0.08858087879697503,250188,1
SUM transactions (simulated missing index),0.07890972424934554,250188,1
SUM transactions (simulated missing index),0.07698483964890487,250188,1
SUM transactions (simulated missing index),0.10269771045473762,250188,1
SUM transactions (simulated missing index),0.09861330375169201,250188,1
SUM transactions (simulated missing index),0.09242658655065593,250188,1
SUM transactions (simulated missing index),0.0913396604888648,250188,1
SUM transactions (simulated missing index),0.10408181752804856,250188,1
SUM transactions (simulated missing index),0.08648248028633808,250188,1
SUM transactions (simulated missing index),0.07788441276127413,250188,1
SUM transactions (simulated missing index),0.08561588990584698,250188,1
SUM transactions (simulated missing index),0.0980085696222162,250188,1
SUM transactions (simulated missing index),0.10305558200339182,250188,1
SUM transactions (simulated missing index),0.10602552901139013,250188,1
SUM transactions (simulated missing index),0.08182891146212846,250188,1
SUM transactions (simulated missing index),0.1141412171596213,250188,1
SUM transactions (simulated missing index),0.11022860307811005,250188,1
SUM transactions (simulated missing index),0.08389471024633727,250188,1
SUM transactions (simulated missing index),0.09968012292426348,250188,1
SUM transactions (simulated missing index),0.08474550387294054,250188,1
SUM transactions (simulated missing index),0.08482713623311973,250188,1
SUM transactions (simulated missing index),0.09197885380454764,250188,1
SUM transactions (simulated missing index),0.09018416803551962,250188,1
SUM transactions (simulated missing index),0.09108738991096789,250188,1
SUM transactions (simulated missing index),0.0923687807422635,250188,1
SUM transactions (simulated missing index),0.10238003984599305,250188,1
SUM transactions (simulated missing index),0.09146302025693695,250188,1
SUM transactions (simulated missing index),0.08600554089355426,250188,1
SUM transactions (simulated missing index),0.10653707756522755,250188,1
SUM transactions (simulated missing index),0.10139171587119786,250188,1
SUM transactions (simulated missing index),0.08531211619921687,250188,1
SUM transactions (simulated missing index),0.1041627325964731,250188,1
SUM transactions (simulated missing index),0.11266250804064626,250188,1
SUM transactions (simulated missing index),0.10508355436245452,250188,1
SUM transactions (simulated missing index),0.07580094823436012,250188,1
SUM transactions (simulated missing index),0.07777653941677783,250188,1
SUM transactions (simulated missing index),0.0823924291256479,250188,1
SUM transactions (simulated missing index),0.08786629237215826,250188,1
SUM transactions (simulated missing index),0.07899340981037481,250188,1
SUM transactions (simulated missing index),0.10009813405310049,250188,1
SUM transactions (simulated missing index),0.0758955955319886,250188,1
SUM transactions (simulated missing index),0.09537629091585864,250188,1
SUM transactions (simulated missing index),0.09822839911457382,250188,1
SUM transactions (simulated missing index),0.11807997361647257,250188,1
SUM transactions (simulated missing index),0.1296560121300424,250188,1
SUM transactions (simulated missing index),0.11441718480576749,250188,1
SUM transactions (simulated missing index),0.13409989647742107,250188,1
SUM transactions (simulated missing index),0.12655451035866547,250188,1
SUM transactions (simulated missing index),0.10504045619569362,250188,1
SUM transactions (simulated missing index),0.10014367129773034,250188,1
SUM transactions (simulated missing index),0.11318637286018988,250188,1
SUM transactions (simulated missing index),0.1448834498480793,250188,1
SUM transactions (simulated missing index),0.13537387599593623,250188,1
SUM transactions (simulated missing index),0.14907691742771795,250188,1
SUM transactions (simulated missing index),0.1488079212708013,250188,1
SUM transactions (simulated missing index),0.11554206890280486,250188,1
SUM transactions (simulated missing index),0.09889586564763403,250188,1
SUM transactions (simulated missing index),0.1002229703441894,250188,1
SUM transactions (simulated missing index),0.09319796919059192,250188,1
SUM transactions (simulated missing index),0.09782006971810116,250188,1
SUM transactions (simulated missing index),0.09635924726754778,250188,1
SUM transactions (simulated missing index),0.1057218834730096,250188,1
SUM transactions (simulated missing index),0.10388697535180515,250188,1
SUM transactions (simulated missing index),0.10390192260898148,250188,1
SUM transactions (simulated missing index),0.11313867721257567,250188,1
SUM transactions (simulated missing index),0.10426609350777606,250188,1
SUM transactions (simulated missing index),0.14673769236760595,250188,1
SUM transactions (simulated missing index),0.09555665153964596,250188,1
SUM transactions (simulated missing index),0.12036920013272502,250188,1
SUM transactions (simulated missing index),0.09997794572293706,250188,1
SUM transactions (simulated missing index),0.09452920880587468,250188,1
SUM transactions (simulated missing index),0.11750147585650522,250188,1
SUM transactions (simulated missing index),0.08019145968829428,250188,1
SUM transactions (simulated missing index),0.09802981313603094,250188,1
SUM transactions (simulated missing index),0.09562511894412859,250188,1
SUM transactions (simulated missing index),0.08864952093500653,250188,1
SUM transactions (simulated missing index),0.08575356076569869,250188,1
SUM transactions (simulated missing index),0.08181704277957395,250188,1
SUM transactions (simulated missing index),0.10345135810918622,250188,1
SUM transactions (simulated missing index),0.13344847108115726,250188,1
SUM transactions (simulated missing index),0.12111022434414,250188,1
SUM transactions (simulated missing index),0.10804493412543072,250188,1
SUM transactions (simulated missing index),0.12054124298893337,250188,1
SUM transactions (simulated missing index),0.107316967285659,250188,1
SUM transactions (simulated missing index),0.1075124202080119,250188,1
SUM transactions (simulated missing index),0.09646168910052767,250188,1
SUM transactions (simulated missing index),0.09897227829882686,250188,1
SUM transactions (simulated missing index),0.0908706370539184,250188,1
SUM transactions (simulated missing index),0.08411972456501297,250188,1
SUM transactions (simulated missing index),0.1082775490151157,250188,1
