query,query_time,rows_examined
SUM transactions for account_id=8917,0.000934600830078125,17
SUM transactions for account_id=15347,0.0005931854248046875,9
SUM transactions for account_id=9972,0.0,12
SUM transactions for account_id=18060,0.0009758472442626953,6
SUM transactions for account_id=16755,0.0009043216705322266,17
SUM transactions for account_id=2866,0.0010080337524414062,10
SUM transactions for account_id=7742,0.0005650520324707031,8
SUM transactions for account_id=4408,0.0015645027160644531,5
SUM transactions for account_id=12026,0.0005061626434326172,6
SUM transactions for account_id=12714,0.0005385875701904297,8
SUM transactions for account_id=19255,0.0014905929565429688,19
SUM transactions for account_id=13637,0.0,7
SUM transactions for account_id=1809,0.0005753040313720703,17
SUM transactions for account_id=18173,0.0010097026824951172,18
SUM transactions for account_id=8489,0.0007851123809814453,7
SUM transactions for account_id=5802,0.0,8
SUM transactions for account_id=15013,0.0,14
SUM transactions for account_id=11186,0.001001119613647461,13
SUM transactions for account_id=19407,0.0,9
SUM transactions for account_id=4684,0.0005567073822021484,16
SUM transactions for account_id=8558,0.0005598068237304688,8
SUM transactions for account_id=18780,0.001012563705444336,10
SUM transactions for account_id=17410,0.0005519390106201172,11
SUM transactions for account_id=6665,0.0,20
SUM transactions for account_id=10204,0.0022521018981933594,20
SUM transactions for account_id=6940,0.0,13
SUM transactions for account_id=6139,0.0,20
SUM transactions for account_id=311,0.0005562305450439453,13
SUM transactions for account_id=14095,0.0005533695220947266,15
SUM transactions for account_id=7291,0.0006136894226074219,14
SUM transactions for account_id=12851,0.0,12
SUM transactions for account_id=14521,0.0009584426879882812,7
SUM transactions for account_id=15093,0.0005083084106445312,17
SUM transactions for account_id=11875,0.0010559558868408203,6
SUM transactions for account_id=6617,0.0008337497711181641,15
SUM transactions for account_id=17380,0.0010113716125488281,18
SUM transactions for account_id=11398,0.0009019374847412109,13
SUM transactions for account_id=14847,0.0012009143829345703,17
SUM transactions for account_id=2274,0.0005805492401123047,6
SUM transactions for account_id=13660,0.0009386539459228516,16
SUM transactions for account_id=6490,0.0009744167327880859,8
SUM transactions for account_id=3318,0.0012590885162353516,6
SUM transactions for account_id=14051,0.0,20
SUM transactions for account_id=10534,0.0005373954772949219,5
SUM transactions for account_id=7639,0.0015561580657958984,11
SUM transactions for account_id=2681,0.0009341239929199219,14
SUM transactions for account_id=13569,0.0005421638488769531,17
SUM transactions for account_id=8390,0.0008780956268310547,20
SUM transactions for account_id=15040,0.0014760494232177734,13
SUM transactions for account_id=5719,0.0006887912750244141,16
SUM transactions for account_id=5983,0.0009088516235351562,20
SUM transactions for account_id=1005,0.000514984130859375,14
SUM transactions for account_id=13400,0.0010602474212646484,5
SUM transactions for account_id=4701,0.0005104541778564453,20
SUM transactions for account_id=7885,0.0005609989166259766,13
SUM transactions for account_id=1752,0.001407623291015625,7
SUM transactions for account_id=13631,0.0009613037109375,19
SUM transactions for account_id=11002,0.0,10
SUM transactions for account_id=19812,0.0005078315734863281,9
SUM transactions for account_id=6798,0.0005407333374023438,6
SUM transactions for account_id=1246,0.000507354736328125,20
SUM transactions for account_id=239,0.0005068778991699219,15
SUM transactions for account_id=2189,0.0009543895721435547,6
SUM transactions for account_id=19083,0.0006349086761474609,14
SUM transactions for account_id=8081,0.0008890628814697266,10
SUM transactions for account_id=6685,0.0007927417755126953,8
SUM transactions for account_id=2130,0.0,18
SUM transactions for account_id=17223,0.0013310909271240234,13
SUM transactions for account_id=9829,0.0,10
SUM transactions for account_id=3642,0.0005152225494384766,20
SUM transactions for account_id=3740,0.0005536079406738281,8
SUM transactions for account_id=19761,0.0014488697052001953,17
SUM transactions for account_id=15684,0.0008602142333984375,7
SUM transactions for account_id=1005,0.001523733139038086,14
SUM transactions for account_id=10951,0.0012962818145751953,17
SUM transactions for account_id=18610,0.0010135173797607422,11
SUM transactions for account_id=11954,0.0005688667297363281,9
SUM transactions for account_id=705,0.0010089874267578125,10
SUM transactions for account_id=1349,0.0010380744934082031,7
SUM transactions for account_id=17731,0.0009999275207519531,14
SUM transactions for account_id=5198,0.0,13
SUM transactions for account_id=19662,0.0,13
SUM transactions for account_id=16965,0.0,16
SUM transactions for account_id=18856,0.0007150173187255859,19
SUM transactions for account_id=14796,0.0,20
SUM transactions for account_id=470,0.0019931793212890625,11
SUM transactions for account_id=18521,0.0009450912475585938,5
SUM transactions for account_id=2969,0.0005075931549072266,16
SUM transactions for account_id=1609,0.0005376338958740234,10
SUM transactions for account_id=5791,0.0005066394805908203,20
SUM transactions for account_id=4026,0.00039958953857421875,17
SUM transactions for account_id=5995,0.0005168914794921875,20
SUM transactions for account_id=14567,0.0006003379821777344,10
SUM transactions for account_id=12587,0.0006148815155029297,20
SUM transactions for account_id=3663,0.0007472038269042969,9
SUM transactions for account_id=4651,0.0005695819854736328,16
SUM transactions for account_id=1237,0.0010483264923095703,14
SUM transactions for account_id=5273,0.001074075698852539,14
SUM transactions for account_id=9621,0.0006284713745117188,19
SUM transactions for account_id=2936,0.0005676746368408203,20
SUM transactions for account_id=10423,0.0,15
SUM transactions for account_id=9006,0.0,13
SUM transactions for account_id=13551,0.0008597373962402344,12
SUM transactions for account_id=19712,0.0006773471832275391,17
SUM transactions for account_id=49,0.0003418922424316406,9
SUM transactions for account_id=19937,0.0005807876586914062,18
SUM transactions for account_id=2085,0.0005490779876708984,20
SUM transactions for account_id=15468,0.001552581787109375,18
SUM transactions for account_id=3009,0.0011844635009765625,6
SUM transactions for account_id=1966,0.0,15
SUM transactions for account_id=16486,0.0003273487091064453,20
SUM transactions for account_id=12325,0.0009243488311767578,12
SUM transactions for account_id=6673,0.0005109310150146484,13
SUM transactions for account_id=13090,0.0010132789611816406,8
SUM transactions for account_id=5696,0.0009944438934326172,5
SUM transactions for account_id=13916,0.0,6
SUM transactions for account_id=17988,0.0010914802551269531,17
SUM transactions for account_id=14018,0.0013091564178466797,16
SUM transactions for account_id=7190,0.0004284381866455078,20
SUM transactions for account_id=17416,0.001216888427734375,9
SUM transactions for account_id=998,0.001010894775390625,11
SUM transactions for account_id=8589,0.0007967948913574219,14
SUM transactions for account_id=15613,0.0,16
SUM transactions for account_id=9890,0.0,11
SUM transactions for account_id=18481,0.0007314682006835938,6
SUM transactions for account_id=7483,0.0,9
SUM transactions for account_id=4142,0.0008664131164550781,11
SUM transactions for account_id=2486,0.0005333423614501953,16
SUM transactions for account_id=2076,0.0,20
SUM transactions for account_id=1951,0.0,11
SUM transactions for account_id=17067,0.0022351741790771484,5
SUM transactions for account_id=841,0.002403736114501953,17
SUM transactions for account_id=451,0.0009131431579589844,12
SUM transactions for account_id=10691,0.0,17
SUM transactions for account_id=13226,0.0010449886322021484,12
SUM transactions for account_id=19603,0.001004934310913086,10
SUM transactions for account_id=17197,0.0003845691680908203,15
SUM transactions for account_id=18145,0.0007014274597167969,14
SUM transactions for account_id=11254,0.001032114028930664,6
SUM transactions for account_id=7805,0.0005817413330078125,18
SUM transactions for account_id=2947,0.0005109310150146484,6
SUM transactions for account_id=14553,0.0005085468292236328,14
SUM transactions for account_id=2267,0.0014095306396484375,5
SUM transactions for account_id=4831,0.001262664794921875,16
SUM transactions for account_id=11756,0.0010187625885009766,8
SUM transactions for account_id=4221,0.0007176399230957031,10
SUM transactions for account_id=9204,0.0015633106231689453,18
SUM transactions for account_id=9732,0.0006899833679199219,13
SUM transactions for account_id=4926,0.0005776882171630859,19
SUM transactions for account_id=13806,0.0006706714630126953,11
SUM transactions for account_id=9239,0.0005922317504882812,18
SUM transactions for account_id=12047,0.0010361671447753906,11
SUM transactions for account_id=18077,0.000545501708984375,20
SUM transactions for account_id=4146,0.0005667209625244141,19
SUM transactions for account_id=2807,0.0004563331604003906,15
SUM transactions for account_id=12830,0.0,17
SUM transactions for account_id=585,0.0006923675537109375,10
SUM transactions for account_id=509,0.0016181468963623047,13
SUM transactions for account_id=10886,0.0,13
SUM transactions for account_id=13021,0.0,19
SUM transactions for account_id=14605,0.0020084381103515625,11
SUM transactions for account_id=742,0.0007336139678955078,16
SUM transactions for account_id=17144,0.0016243457794189453,16
SUM transactions for account_id=1474,0.0010499954223632812,19
SUM transactions for account_id=11260,0.0009596347808837891,11
SUM transactions for account_id=3580,0.0007252693176269531,14
SUM transactions for account_id=19924,0.0010142326354980469,18
SUM transactions for account_id=15446,0.0,20
SUM transactions for account_id=19365,0.0015113353729248047,11
SUM transactions for account_id=8123,0.0005071163177490234,9
SUM transactions for account_id=4239,0.00113677978515625,11
SUM transactions for account_id=2122,0.0006060600280761719,8
SUM transactions for account_id=14980,0.0010080337524414062,8
SUM transactions for account_id=1799,0.001325845718383789,19
SUM transactions for account_id=16017,0.0013055801391601562,7
SUM transactions for account_id=2866,0.0005464553833007812,10
SUM transactions for account_id=7910,0.0009717941284179688,19
SUM transactions for account_id=808,0.00089263916015625,9
SUM transactions for account_id=15448,0.0010089874267578125,6
SUM transactions for account_id=14307,0.0016396045684814453,10
SUM transactions for account_id=9957,0.0005788803100585938,19
SUM transactions for account_id=15556,0.0,5
SUM transactions for account_id=515,0.0012538433074951172,17
SUM transactions for account_id=10432,0.0010073184967041016,7
SUM transactions for account_id=16175,0.0015172958374023438,5
SUM transactions for account_id=1798,0.0007281303405761719,18
SUM transactions for account_id=3623,0.0008883476257324219,11
SUM transactions for account_id=2155,0.0007474422454833984,6
SUM transactions for account_id=10985,0.0013196468353271484,13
SUM transactions for account_id=5548,0.0010433197021484375,18
SUM transactions for account_id=1645,0.0007863044738769531,11
SUM transactions for account_id=3489,0.0005106925964355469,7
SUM transactions for account_id=8446,0.0011954307556152344,19
SUM transactions for account_id=19664,0.001049041748046875,18
SUM transactions for account_id=6314,0.0014081001281738281,19
SUM transactions for account_id=12968,0.0013928413391113281,13
SUM transactions for account_id=3720,0.0,16
SUM transactions for account_id=16753,0.0005576610565185547,6
SUM transactions for account_id=5619,0.0,13
SUM transactions for account_id=16662,0.0010082721710205078,20
