query,query_time,rows_examined,joins,has_sum,has_group_by,has_where,tables_count,query_length,cpu_usage,memory_usage,is_slow
SUM transactions for user_id=6492,0.0278105585620682,11,2,1,1,1,3,33,0.0,191.07421875,0
SUM transactions for user_id=6492,0.0243696772005146,11,2,1,1,1,3,33,0.0,191.07421875,0
SUM transactions for user_id=6492,0.02058811580421,11,2,1,1,1,3,33,0.0,191.07421875,0
SUM transactions for user_id=2562,0.0313415187274705,44,2,1,1,1,3,33,0.0,191.07421875,0
SUM transactions for user_id=2562,0.0212175810725422,44,2,1,1,1,3,33,0.0,191.07421875,0
SUM transactions for user_id=2562,0.0286101179452838,44,2,1,1,1,3,33,0.0,191.07421875,0
SUM transactions for user_id=6546,0.0276329879842204,27,2,1,1,1,3,33,0.0,191.07421875,0
SUM transactions for user_id=6546,0.0230971721236993,27,2,1,1,1,3,33,0.0,191.07421875,0
SUM transactions for user_id=6546,0.0272213266274847,27,2,1,1,1,3,33,0.0,191.07421875,0
SUM transactions (simulated missing index),0.0824909480951531,250188,1,1,1,0,2,42,0.0,191.07421875,1
SUM transactions (simulated missing index),0.0876938707201521,250188,1,1,1,0,2,42,0.0,191.078125,1
SUM transactions (simulated missing index),0.1007981511548981,250188,1,1,1,0,2,42,0.0,191.078125,1
SUM transactions for user_id=2716,0.0227522773975279,26,2,1,1,1,3,33,0.0,191.078125,0
SUM transactions for user_id=2716,0.0215380717532511,26,2,1,1,1,3,33,0.0,191.078125,0
SUM transactions for user_id=2716,0.0268209590261113,26,2,1,1,1,3,33,0.0,191.078125,0
SUM transactions for user_id=4919,0.0232809084553145,9,2,1,1,1,3,33,0.0,191.078125,0
SUM transactions for user_id=4919,0.0208062612879577,9,2,1,1,1,3,33,0.0,191.078125,0
SUM transactions for user_id=4919,0.0289712858818691,9,2,1,1,1,3,33,0.0,191.078125,0
SUM transactions for user_id=373,0.0265048171164651,24,2,1,1,1,3,32,0.0,191.08203125,0
SUM transactions for user_id=373,0.0314985495937081,24,2,1,1,1,3,32,0.0,191.08203125,0
SUM transactions for user_id=373,0.0279308446873193,24,2,1,1,1,3,32,0.0,191.0859375,0
SUM transactions for user_id=9661,0.0371505078615269,24,2,1,1,1,3,33,0.0,191.0859375,0
SUM transactions for user_id=9661,0.0380374494827743,24,2,1,1,1,3,33,0.0,191.0859375,0
SUM transactions for user_id=9661,0.0292737249068025,24,2,1,1,1,3,33,0.0,191.0859375,0
SUM transactions for user_id=6767,0.0288167685042819,17,2,1,1,1,3,33,0.0,191.0859375,0
SUM transactions for user_id=6767,0.029311150563882,17,2,1,1,1,3,33,0.0,191.0859375,0
SUM transactions for user_id=6767,0.0255231041211368,17,2,1,1,1,3,33,0.0,191.0859375,0
SUM transactions for user_id=5404,0.0285115179105117,29,2,1,1,1,3,33,0.0,191.0859375,0
SUM transactions for user_id=5404,0.0198737802211946,29,2,1,1,1,3,33,0.0,191.0859375,0
SUM transactions for user_id=5404,0.025162082958734,29,2,1,1,1,3,33,0.0,191.0859375,0
SUM transactions (simulated missing index),0.075155316622908,250188,1,1,1,0,2,42,0.0,191.08984375,1
SUM transactions (simulated missing index),0.0934129064707169,250188,1,1,1,0,2,42,0.0,191.08984375,1
SUM transactions (simulated missing index),0.0983328508478231,250188,1,1,1,0,2,42,0.0,191.08984375,1
SUM transactions for user_id=9508,0.0284657585390096,12,2,1,1,1,3,33,0.0,191.08984375,0
SUM transactions for user_id=9508,0.0275670769671033,12,2,1,1,1,3,33,0.0,191.08984375,0
SUM transactions for user_id=9508,0.0237390865357487,12,2,1,1,1,3,33,0.0,191.08984375,0
SUM transactions for user_id=2401,0.0251807364616839,8,2,1,1,1,3,33,0.0,191.08984375,0
SUM transactions for user_id=2401,0.0219418194750883,8,2,1,1,1,3,33,0.0,191.08984375,0
SUM transactions for user_id=2401,0.0252692923997239,8,2,1,1,1,3,33,0.0,191.08984375,0
SUM transactions (simulated missing index),0.0746944640903333,250188,1,1,1,0,2,42,0.0,191.08984375,1
SUM transactions (simulated missing index),0.0795259437483384,250188,1,1,1,0,2,42,0.0,191.09375,1
SUM transactions (simulated missing index),0.0918519500536996,250188,1,1,1,0,2,42,0.0,191.09375,1
SUM transactions for user_id=2515,0.0291403093406936,20,2,1,1,1,3,33,0.0,191.09375,0
SUM transactions for user_id=2515,0.0255043226068206,20,2,1,1,1,3,33,0.0,191.09375,0
SUM transactions for user_id=2515,0.0235498760889319,20,2,1,1,1,3,33,0.0,191.09375,0
SUM transactions for user_id=4255,0.0327672675431293,24,2,1,1,1,3,33,0.0,191.09375,0
SUM transactions for user_id=4255,0.0424906924075715,24,2,1,1,1,3,33,0.0,191.09375,1
SUM transactions for user_id=4255,0.0335814479855546,24,2,1,1,1,3,33,0.0,191.09375,0
SUM transactions for user_id=5845,0.0223737363345111,14,2,1,1,1,3,33,0.0,191.09375,0
SUM transactions for user_id=5845,0.0292542801227414,14,2,1,1,1,3,33,0.0,191.09375,0
SUM transactions for user_id=5845,0.0250799551532403,14,2,1,1,1,3,33,0.0,191.09765625,0
SUM transactions (simulated missing index),0.0919623196901827,250188,1,1,1,0,2,42,0.0,191.09765625,1
SUM transactions (simulated missing index),0.1261522014756327,250188,1,1,1,0,2,42,0.0,191.09765625,1
SUM transactions (simulated missing index),0.1233462152527315,250188,1,1,1,0,2,42,0.0,191.09765625,1
SUM transactions for user_id=5359,0.0296783461656975,7,2,1,1,1,3,33,0.0,191.1015625,0
SUM transactions for user_id=5359,0.0228312029757783,7,2,1,1,1,3,33,0.0,191.1015625,0
SUM transactions for user_id=5359,0.027165068512449,7,2,1,1,1,3,33,0.0,191.1015625,0
SUM transactions for user_id=6599,0.0246206202950269,32,2,1,1,1,3,33,0.0,191.1015625,0
SUM transactions for user_id=6599,0.0246030976101547,32,2,1,1,1,3,33,0.0,191.1015625,0
SUM transactions for user_id=6599,0.0223708422037979,32,2,1,1,1,3,33,0.0,191.1015625,0
SUM transactions for user_id=8379,0.0265693509825617,15,2,1,1,1,3,33,0.0,191.10546875,0
SUM transactions for user_id=8379,0.0265791553610638,15,2,1,1,1,3,33,0.0,191.10546875,0
SUM transactions for user_id=8379,0.0347309929123054,15,2,1,1,1,3,33,0.0,191.10546875,0
SUM transactions (simulated missing index),0.0922464375387328,250188,1,1,1,0,2,42,0.0,191.10546875,1
SUM transactions (simulated missing index),0.1114640221148447,250188,1,1,1,0,2,42,0.0,191.10546875,1
SUM transactions (simulated missing index),0.1108503135641425,250188,1,1,1,0,2,42,0.0,191.10546875,1
SUM transactions for user_id=3241,0.0201800716283808,42,2,1,1,1,3,33,0.0,191.10546875,0
SUM transactions for user_id=3241,0.0245609801953093,42,2,1,1,1,3,33,0.0,191.10546875,0
SUM transactions for user_id=3241,0.0289836234138744,42,2,1,1,1,3,33,0.0,191.10546875,0
SUM transactions (simulated missing index),0.1033526001620808,250188,1,1,1,0,2,42,0.0,191.10546875,1
SUM transactions (simulated missing index),0.1267471571080043,250188,1,1,1,0,2,42,0.0,191.109375,1
SUM transactions (simulated missing index),0.1073083757269796,250188,1,1,1,0,2,42,0.0,191.109375,1
SUM transactions for user_id=5686,0.0298737982359247,9,2,1,1,1,3,33,0.0,191.109375,0
SUM transactions for user_id=5686,0.0286635842035937,9,2,1,1,1,3,33,0.0,191.109375,0
SUM transactions for user_id=5686,0.0209311601999331,9,2,1,1,1,3,33,0.0,191.109375,0
SUM transactions for user_id=4742,0.0220168920227042,44,2,1,1,1,3,33,0.0,191.109375,0
SUM transactions for user_id=4742,0.0241774284469926,44,2,1,1,1,3,33,0.0,191.109375,0
SUM transactions for user_id=4742,0.0260246177248688,44,2,1,1,1,3,33,0.0,191.109375,0
SUM transactions for user_id=7379,0.0283500415507353,20,2,1,1,1,3,33,0.0,191.109375,0
SUM transactions for user_id=7379,0.0314638381482915,20,2,1,1,1,3,33,0.0,191.109375,0
SUM transactions for user_id=7379,0.0273252523600914,20,2,1,1,1,3,33,0.0,191.11328125,0
SUM transactions for user_id=459,0.0339644046391441,34,2,1,1,1,3,32,0.0,191.1171875,0
SUM transactions for user_id=459,0.0340294908280618,34,2,1,1,1,3,32,100.0,191.1171875,0
SUM transactions for user_id=459,0.0289201816372552,34,2,1,1,1,3,32,0.0,191.1171875,0
SUM transactions (simulated missing index),0.088484002704376,250188,1,1,1,0,2,42,0.0,191.1171875,1
SUM transactions (simulated missing index),0.0945751893905242,250188,1,1,1,0,2,42,0.0,191.1171875,1
SUM transactions (simulated missing index),0.1063746088115901,250188,1,1,1,0,2,42,0.0,191.1171875,1
SUM transactions (simulated missing index),0.1030819791212519,250188,1,1,1,0,2,42,0.0,191.1171875,1
SUM transactions (simulated missing index),0.1005457646894899,250188,1,1,1,0,2,42,0.0,191.1171875,1
SUM transactions (simulated missing index),0.082888199063327,250188,1,1,1,0,2,42,0.0,191.1171875,1
SUM transactions for user_id=6488,0.0295861897597837,37,2,1,1,1,3,33,0.0,191.12109375,0
SUM transactions for user_id=6488,0.0221364718802206,37,2,1,1,1,3,33,0.0,191.12109375,0
SUM transactions for user_id=6488,0.0207198872309936,37,2,1,1,1,3,33,0.0,191.12109375,0
SUM transactions for user_id=2932,0.0193375677264608,33,2,1,1,1,3,33,0.0,191.12109375,0
SUM transactions for user_id=2932,0.0265665200452723,33,2,1,1,1,3,33,0.0,191.12109375,0
SUM transactions for user_id=2932,0.0254536131425052,33,2,1,1,1,3,33,0.0,191.12109375,0
SUM transactions for user_id=2506,0.0242503169425152,22,2,1,1,1,3,33,0.0,191.12109375,0
SUM transactions for user_id=2506,0.0225391541567701,22,2,1,1,1,3,33,0.0,191.12109375,0
SUM transactions for user_id=2506,0.0305791538732973,22,2,1,1,1,3,33,0.0,191.12109375,0
SUM transactions for user_id=9799,0.03123335506861,42,2,1,1,1,3,33,0.0,191.12109375,0
SUM transactions for user_id=9799,0.02314093858215,42,2,1,1,1,3,33,0.0,191.125,0
SUM transactions for user_id=9799,0.0257803025233891,42,2,1,1,1,3,33,0.0,191.125,0
SUM transactions (simulated missing index),0.0925178505692769,250188,1,1,1,0,2,42,0.0,191.125,1
SUM transactions (simulated missing index),0.0805424727751807,250188,1,1,1,0,2,42,0.0,191.125,1
SUM transactions (simulated missing index),0.1101714751071611,250188,1,1,1,0,2,42,0.0,191.125,1
SUM transactions for user_id=8842,0.0248560007850773,25,2,1,1,1,3,33,0.0,191.125,0
SUM transactions for user_id=8842,0.0230520455845112,25,2,1,1,1,3,33,0.0,191.125,0
SUM transactions for user_id=8842,0.0279423553557825,25,2,1,1,1,3,33,0.0,191.125,0
SUM transactions for user_id=1554,0.0269987821403719,39,2,1,1,1,3,33,0.0,191.125,0
SUM transactions for user_id=1554,0.027707535607045,39,2,1,1,1,3,33,0.0,191.125,0
SUM transactions for user_id=1554,0.0294486218736581,39,2,1,1,1,3,33,0.0,191.12890625,0
SUM transactions for user_id=8979,0.0218347884801162,47,2,1,1,1,3,33,0.0,191.12890625,0
SUM transactions for user_id=8979,0.0249997896571159,47,2,1,1,1,3,33,0.0,191.12890625,0
SUM transactions for user_id=8979,0.0206217886052625,47,2,1,1,1,3,33,0.0,191.12890625,0
SUM transactions (simulated missing index),0.0852678198602472,250188,1,1,1,0,2,42,0.0,191.12890625,1
SUM transactions (simulated missing index),0.0972262188016952,250188,1,1,1,0,2,42,0.0,191.12890625,1
SUM transactions (simulated missing index),0.0874268084065873,250188,1,1,1,0,2,42,0.0,191.12890625,1
SUM transactions (simulated missing index),0.102658743481245,250188,1,1,1,0,2,42,0.0,191.1328125,1
SUM transactions (simulated missing index),0.0819836294916321,250188,1,1,1,0,2,42,0.0,191.1328125,1
SUM transactions (simulated missing index),0.0705348600159935,250188,1,1,1,0,2,42,0.0,191.1328125,1
SUM transactions (simulated missing index),0.0798423347025867,250188,1,1,1,0,2,42,0.0,191.13671875,1
SUM transactions (simulated missing index),0.1086736213315884,250188,1,1,1,0,2,42,0.0,191.13671875,1
SUM transactions (simulated missing index),0.0955144705554007,250188,1,1,1,0,2,42,0.0,191.13671875,1
SUM transactions (simulated missing index),0.0820244566238533,250188,1,1,1,0,2,42,0.0,191.13671875,1
SUM transactions (simulated missing index),0.1074008757058151,250188,1,1,1,0,2,42,0.0,191.13671875,1
SUM transactions (simulated missing index),0.1123555132587422,250188,1,1,1,0,2,42,0.0,191.13671875,1
SUM transactions for user_id=1868,0.0266433324728271,28,2,1,1,1,3,33,0.0,191.13671875,0
SUM transactions for user_id=1868,0.022280173682337,28,2,1,1,1,3,33,0.0,191.13671875,0
SUM transactions for user_id=1868,0.0269562214450436,28,2,1,1,1,3,33,0.0,191.13671875,0
SUM transactions for user_id=4452,0.0291397910864674,37,2,1,1,1,3,33,0.0,191.13671875,0
SUM transactions for user_id=4452,0.0285271754564599,37,2,1,1,1,3,33,0.0,191.140625,0
SUM transactions for user_id=4452,0.0229332632679485,37,2,1,1,1,3,33,0.0,191.140625,0
SUM transactions for user_id=6292,0.0288320214092967,18,2,1,1,1,3,33,0.0,191.140625,0
SUM transactions for user_id=6292,0.0299993600069653,18,2,1,1,1,3,33,0.0,191.140625,0
SUM transactions for user_id=6292,0.0306562199143878,18,2,1,1,1,3,33,0.0,191.140625,0
SUM transactions for user_id=6937,0.0280791271271865,30,2,1,1,1,3,33,0.0,191.140625,0
SUM transactions for user_id=6937,0.0275711508342275,30,2,1,1,1,3,33,0.0,191.140625,0
SUM transactions for user_id=6937,0.0264583789934744,30,2,1,1,1,3,33,0.0,191.140625,0
SUM transactions for user_id=6144,0.029659729358209,7,2,1,1,1,3,33,0.0,191.140625,0
SUM transactions for user_id=6144,0.0272891790824511,7,2,1,1,1,3,33,0.0,191.140625,0
SUM transactions for user_id=6144,0.0226094454395218,7,2,1,1,1,3,33,0.0,191.14453125,0
SUM transactions for user_id=4508,0.0211811826917529,29,2,1,1,1,3,33,0.0,191.14453125,0
SUM transactions for user_id=4508,0.0253531432587719,29,2,1,1,1,3,33,0.0,191.14453125,0
SUM transactions for user_id=4508,0.0236080987773174,29,2,1,1,1,3,33,0.0,191.14453125,0
SUM transactions for user_id=1940,0.022386067018142,27,2,1,1,1,3,33,0.0,191.14453125,0
SUM transactions for user_id=1940,0.0232113231212801,27,2,1,1,1,3,33,0.0,191.14453125,0
SUM transactions for user_id=1940,0.0308766778535996,27,2,1,1,1,3,33,0.0,191.14453125,0
SUM transactions for user_id=1044,0.0291428648760417,18,2,1,1,1,3,33,0.0,191.1484375,0
SUM transactions for user_id=1044,0.0224166655855204,18,2,1,1,1,3,33,0.0,191.1484375,0
SUM transactions for user_id=1044,0.029555214179431,18,2,1,1,1,3,33,0.0,191.1484375,0
SUM transactions for user_id=4621,0.0286179846650163,31,2,1,1,1,3,33,0.0,191.15234375,0
SUM transactions for user_id=4621,0.0242251980844049,31,2,1,1,1,3,33,0.0,191.15234375,0
SUM transactions for user_id=4621,0.0301262815876049,31,2,1,1,1,3,33,0.0,191.15234375,0
SUM transactions for user_id=5965,0.0278886393128443,27,2,1,1,1,3,33,0.0,191.15234375,0
SUM transactions for user_id=5965,0.0246107676106689,27,2,1,1,1,3,33,0.0,191.15234375,0
SUM transactions for user_id=5965,0.0297043466066892,27,2,1,1,1,3,33,0.0,191.15234375,0
SUM transactions for user_id=1066,0.0237044986186711,35,2,1,1,1,3,33,0.0,191.15234375,0
SUM transactions for user_id=1066,0.0206338832467187,35,2,1,1,1,3,33,0.0,191.15234375,0
SUM transactions for user_id=1066,0.0232589185289657,35,2,1,1,1,3,33,0.0,191.15234375,0
SUM transactions for user_id=6628,0.0274491470911079,52,2,1,1,1,3,33,0.0,191.15234375,0
SUM transactions for user_id=6628,0.024648326993552,52,2,1,1,1,3,33,0.0,191.15625,0
SUM transactions for user_id=6628,0.0264305404171952,52,2,1,1,1,3,33,0.0,191.15625,0
SUM transactions (simulated missing index),0.0922278753023757,250188,1,1,1,0,2,42,0.0,191.15625,1
SUM transactions (simulated missing index),0.0891118562122444,250188,1,1,1,0,2,42,0.0,191.15625,1
SUM transactions (simulated missing index),0.1089842156167053,250188,1,1,1,0,2,42,0.0,191.15625,1
SUM transactions for user_id=6221,0.0278551905050884,9,2,1,1,1,3,33,0.0,191.15625,0
SUM transactions for user_id=6221,0.0210107559719746,9,2,1,1,1,3,33,0.0,191.15625,0
SUM transactions for user_id=6221,0.0239577839295646,9,2,1,1,1,3,33,0.0,191.15625,0
SUM transactions for user_id=5295,0.0520344348910271,31,2,1,1,1,3,33,0.0,191.15625,1
SUM transactions for user_id=5295,0.0516987118420821,31,2,1,1,1,3,33,0.0,191.15625,1
SUM transactions for user_id=5295,0.0411526420239655,31,2,1,1,1,3,33,0.0,191.16015625,1
SUM transactions for user_id=3345,0.0284896199173798,33,2,1,1,1,3,33,0.0,191.16015625,0
SUM transactions for user_id=3345,0.0191510333042541,33,2,1,1,1,3,33,0.0,191.16015625,0
SUM transactions for user_id=3345,0.0202855711301761,33,2,1,1,1,3,33,0.0,191.16015625,0
SUM transactions for user_id=6460,0.0198030046443729,22,2,1,1,1,3,33,0.0,191.16015625,0
SUM transactions for user_id=6460,0.0250659738868085,22,2,1,1,1,3,33,0.0,191.16015625,0
SUM transactions for user_id=6460,0.0199555843260416,22,2,1,1,1,3,33,0.0,191.16015625,0
SUM transactions for user_id=2809,0.024664594212291,28,2,1,1,1,3,33,0.0,191.16015625,0
SUM transactions for user_id=2809,0.0193342689930766,28,2,1,1,1,3,33,0.0,191.16015625,0
SUM transactions for user_id=2809,0.0232862087778443,28,2,1,1,1,3,33,0.0,191.16015625,0
SUM transactions for user_id=7674,0.0216528979974823,14,2,1,1,1,3,33,0.0,191.16796875,0
SUM transactions for user_id=7674,0.0228682104784258,14,2,1,1,1,3,33,0.0,191.16796875,0
SUM transactions for user_id=7674,0.0256063871757154,14,2,1,1,1,3,33,0.0,191.16796875,0
SUM transactions for user_id=4957,0.040043900998746,45,2,1,1,1,3,33,0.0,191.16796875,1
SUM transactions for user_id=4957,0.0418208823788055,45,2,1,1,1,3,33,0.0,191.16796875,1
SUM transactions for user_id=4957,0.0401334701335234,45,2,1,1,1,3,33,0.0,191.16796875,1
SUM transactions (simulated missing index),0.0715893072685281,250188,1,1,1,0,2,42,0.0,191.16796875,1
SUM transactions (simulated missing index),0.0771976425690351,250188,1,1,1,0,2,42,0.0,191.16796875,1
SUM transactions (simulated missing index),0.0731647553047962,250188,1,1,1,0,2,42,0.0,191.16796875,1
SUM transactions for user_id=9332,0.0229053060861354,32,2,1,1,1,3,33,0.0,191.16796875,0
SUM transactions for user_id=9332,0.0213701283694054,32,2,1,1,1,3,33,0.0,191.171875,0
SUM transactions for user_id=9332,0.0226358507129593,32,2,1,1,1,3,33,0.0,191.171875,0
SUM transactions for user_id=6533,0.0334880370598281,32,2,1,1,1,3,33,0.0,191.171875,0
SUM transactions for user_id=6533,0.0430737410533981,32,2,1,1,1,3,33,0.0,191.171875,1
SUM transactions for user_id=6533,0.0431609423798494,32,2,1,1,1,3,33,0.0,191.171875,1
SUM transactions (simulated missing index),0.105855178347839,250188,1,1,1,0,2,42,0.0,191.171875,1
SUM transactions (simulated missing index),0.0997840372710252,250188,1,1,1,0,2,42,0.0,191.171875,1
SUM transactions (simulated missing index),0.1043463212701401,250188,1,1,1,0,2,42,0.0,191.171875,1
SUM transactions for user_id=2381,0.0263043312703154,48,2,1,1,1,3,33,0.0,191.171875,0
SUM transactions for user_id=2381,0.0286130064810103,48,2,1,1,1,3,33,0.0,191.171875,0
SUM transactions for user_id=2381,0.0255424528702048,48,2,1,1,1,3,33,0.0,191.17578125,0
SUM transactions for user_id=7341,0.0210331383474111,50,2,1,1,1,3,33,0.0,191.17578125,0
SUM transactions for user_id=7341,0.0258856419896659,50,2,1,1,1,3,33,0.0,191.17578125,0
SUM transactions for user_id=7341,0.0270090433680225,50,2,1,1,1,3,33,0.0,191.17578125,0
SUM transactions for user_id=7824,0.0257946339970235,20,2,1,1,1,3,33,0.0,191.17578125,0
SUM transactions for user_id=7824,0.029233357571696,20,2,1,1,1,3,33,0.0,191.17578125,0
SUM transactions for user_id=7824,0.0269580261217165,20,2,1,1,1,3,33,0.0,191.17578125,0
SUM transactions (simulated missing index),0.0996416500272999,250188,1,1,1,0,2,42,0.0,191.17578125,1
SUM transactions (simulated missing index),0.1047854533696705,250188,1,1,1,0,2,42,0.0,191.17578125,1
SUM transactions (simulated missing index),0.0840808518936106,250188,1,1,1,0,2,42,0.0,191.17578125,1
SUM transactions for user_id=2153,0.0199774329492813,25,2,1,1,1,3,33,0.0,191.18359375,0
SUM transactions for user_id=2153,0.0240145800706171,25,2,1,1,1,3,33,0.0,191.18359375,0
SUM transactions for user_id=2153,0.0278981097248152,25,2,1,1,1,3,33,0.0,191.18359375,0
SUM transactions for user_id=6429,0.0310268668632058,16,2,1,1,1,3,33,0.0,191.18359375,0
SUM transactions for user_id=6429,0.0240808884820294,16,2,1,1,1,3,33,0.0,191.18359375,0
SUM transactions for user_id=6429,0.0255222862918007,16,2,1,1,1,3,33,0.0,191.18359375,0
