query,query_time,rows_examined,joins,has_sum,has_group_by,has_where,tables_count,query_length,cpu_usage,memory_usage
SUM transactions (simulated missing index),0.10845973456843035,250188,1,1,1,0,2,42,0.0,191.484375
SUM transactions for user_id=3130,0.02761585156455161,29,2,1,1,1,3,38,0.0,191.484375
SUM transactions for user_id=3130,0.026057040300832262,29,2,1,1,1,3,38,0.0,191.484375
SUM transactions for user_id=3130,0.025892708480931496,29,2,1,1,1,3,38,0.0,191.484375
SUM transactions for user_id=4651,0.028413247212128196,44,2,1,1,1,3,38,0.0,191.484375
SUM transactions for user_id=4651,0.022264203599978282,44,2,1,1,1,3,38,0.0,191.484375
SUM transactions for user_id=4651,0.026419916341515425,44,2,1,1,1,3,38,0.0,191.484375
SUM transactions for user_id=5410,0.022409648172835604,33,2,1,1,1,3,38,0.0,191.48828125
SUM transactions for user_id=5410,0.025940359855548073,33,2,1,1,1,3,38,0.0,191.48828125
SUM transactions for user_id=5410,0.02458429997071594,33,2,1,1,1,3,38,0.0,191.4921875
SUM transactions for user_id=4557,0.030902125819462084,27,2,1,1,1,3,38,0.0,191.4921875
SUM transactions for user_id=4557,0.0271163776906266,27,2,1,1,1,3,38,0.0,191.4921875
SUM transactions for user_id=4557,0.023668857118101308,27,2,1,1,1,3,38,100.0,191.4921875
SUM transactions (simulated missing index),0.08972910688370227,250188,1,1,1,0,2,42,0.0,191.4921875
SUM transactions (simulated missing index),0.08610772199783241,250188,1,1,1,0,2,42,0.0,191.4921875
SUM transactions (simulated missing index),0.07972481653448836,250188,1,1,1,0,2,42,0.0,191.4921875
SUM transactions (simulated missing index),0.09918519675565225,250188,1,1,1,0,2,42,0.0,191.4921875
SUM transactions (simulated missing index),0.07644473064320768,250188,1,1,1,0,2,42,0.0,191.49609375
SUM transactions (simulated missing index),0.07694164847445775,250188,1,1,1,0,2,42,0.0,191.49609375
SUM transactions for user_id=2283,0.037175107540184375,32,2,1,1,1,3,38,0.0,191.49609375
SUM transactions for user_id=2283,0.03881159047312887,32,2,1,1,1,3,38,0.0,191.49609375
SUM transactions for user_id=2283,0.03858425951919189,32,2,1,1,1,3,38,0.0,191.49609375
SUM transactions for user_id=6828,0.03027440939822465,44,2,1,1,1,3,38,0.0,191.49609375
SUM transactions for user_id=6828,0.040840841994121635,44,2,1,1,1,3,38,0.0,191.49609375
SUM transactions for user_id=6828,0.03328980706474143,44,2,1,1,1,3,38,0.0,191.49609375
SUM transactions (simulated missing index),0.09235921723151329,250188,1,1,1,0,2,42,0.0,191.49609375
SUM transactions (simulated missing index),0.08035747077743984,250188,1,1,1,0,2,42,0.0,191.49609375
SUM transactions (simulated missing index),0.10593914343526425,250188,1,1,1,0,2,42,0.0,191.5
SUM transactions (simulated missing index),0.10547275521018794,250188,1,1,1,0,2,42,0.0,191.5
SUM transactions (simulated missing index),0.10939438349687179,250188,1,1,1,0,2,42,0.0,191.5
SUM transactions (simulated missing index),0.13075850067403527,250188,1,1,1,0,2,42,0.0,191.5
SUM transactions for user_id=5990,0.02332972239401515,43,2,1,1,1,3,38,0.0,191.5
SUM transactions for user_id=5990,0.02896700201057928,43,2,1,1,1,3,38,0.0,191.5
SUM transactions for user_id=5990,0.03213531959862146,43,2,1,1,1,3,38,0.0,191.5
SUM transactions for user_id=9384,0.02760760204307537,27,2,1,1,1,3,38,0.0,191.5
SUM transactions for user_id=9384,0.02297622717579449,27,2,1,1,1,3,38,0.0,191.5
SUM transactions for user_id=9384,0.026380765654719057,27,2,1,1,1,3,38,0.0,191.5
SUM transactions for user_id=9856,0.02917869920972607,11,2,1,1,1,3,38,0.0,191.50390625
SUM transactions for user_id=9856,0.021917782706912924,11,2,1,1,1,3,38,0.0,191.50390625
SUM transactions for user_id=9856,0.02653446413669723,11,2,1,1,1,3,38,0.0,191.50390625
SUM transactions for user_id=3731,0.027295445534418726,21,2,1,1,1,3,38,0.0,191.50390625
SUM transactions for user_id=3731,0.027925252761131295,21,2,1,1,1,3,38,0.0,191.50390625
SUM transactions for user_id=3731,0.022633866837471695,21,2,1,1,1,3,38,0.0,191.50390625
SUM transactions for user_id=3854,0.02455401327163367,30,2,1,1,1,3,38,0.0,191.5078125
SUM transactions for user_id=3854,0.021936241811920984,30,2,1,1,1,3,38,0.0,191.5078125
SUM transactions for user_id=3854,0.027178398862781547,30,2,1,1,1,3,38,0.0,191.5078125
SUM transactions for user_id=8299,0.027716217239834393,17,2,1,1,1,3,38,0.0,191.5078125
SUM transactions for user_id=8299,0.027062419694163332,17,2,1,1,1,3,38,0.0,191.51171875
SUM transactions for user_id=8299,0.024829468931530513,17,2,1,1,1,3,38,0.0,191.51171875
SUM transactions for user_id=1502,0.023466162218074543,30,2,1,1,1,3,38,0.0,191.51171875
SUM transactions for user_id=1502,0.021536298687701974,30,2,1,1,1,3,38,0.0,191.51171875
SUM transactions for user_id=1502,0.028880397561108544,30,2,1,1,1,3,38,0.0,191.51171875
SUM transactions for user_id=1234,0.031077767684552945,11,2,1,1,1,3,38,0.0,191.51171875
SUM transactions for user_id=1234,0.033283266108654,11,2,1,1,1,3,38,0.0,191.51171875
SUM transactions for user_id=1234,0.029443079526025765,11,2,1,1,1,3,38,0.0,191.51171875
SUM transactions for user_id=8391,0.02627957285261522,30,2,1,1,1,3,38,0.0,191.51171875
SUM transactions for user_id=8391,0.0281952210305664,30,2,1,1,1,3,38,0.0,191.51171875
SUM transactions for user_id=8391,0.02560206550554547,30,2,1,1,1,3,38,0.0,191.515625
SUM transactions (simulated missing index),0.10005349936999386,250188,1,1,1,0,2,42,0.0,191.515625
SUM transactions (simulated missing index),0.09930231361368405,250188,1,1,1,0,2,42,0.0,191.515625
SUM transactions (simulated missing index),0.10895303722874702,250188,1,1,1,0,2,42,0.0,191.515625
SUM transactions for user_id=3442,0.019606647311321442,19,2,1,1,1,3,38,0.0,191.515625
SUM transactions for user_id=3442,0.02190685129196104,19,2,1,1,1,3,38,0.0,191.515625
SUM transactions for user_id=3442,0.029004353100073172,19,2,1,1,1,3,38,0.0,191.515625
SUM transactions for user_id=6442,0.02742928167273316,55,2,1,1,1,3,38,0.0,191.515625
SUM transactions for user_id=6442,0.02822143001787591,55,2,1,1,1,3,38,0.0,191.515625
SUM transactions for user_id=6442,0.024106801002095047,55,2,1,1,1,3,38,0.0,191.515625
SUM transactions for user_id=2500,0.022967443415493314,47,2,1,1,1,3,38,0.0,191.51953125
SUM transactions for user_id=2500,0.019185952296050347,47,2,1,1,1,3,38,0.0,191.51953125
SUM transactions for user_id=2500,0.02093421602198341,47,2,1,1,1,3,38,0.0,191.51953125
SUM transactions for user_id=6178,0.047297037429688,28,2,1,1,1,3,38,0.0,191.51953125
SUM transactions for user_id=6178,0.0372299294120242,28,2,1,1,1,3,38,0.0,191.51953125
SUM transactions for user_id=6178,0.04902281886334075,28,2,1,1,1,3,38,0.0,191.5234375
SUM transactions for user_id=2313,0.02446515585423357,53,2,1,1,1,3,38,0.0,191.5234375
SUM transactions for user_id=2313,0.02682248701053324,53,2,1,1,1,3,38,0.0,191.5234375
SUM transactions for user_id=2313,0.029281209822930542,53,2,1,1,1,3,38,0.0,191.5234375
SUM transactions for user_id=8588,0.02617057392035925,49,2,1,1,1,3,38,0.0,191.5234375
SUM transactions for user_id=8588,0.025811011245758943,49,2,1,1,1,3,38,0.0,191.52734375
SUM transactions for user_id=8588,0.03044088273520668,49,2,1,1,1,3,38,0.0,191.52734375
SUM transactions for user_id=1992,0.028902652054405897,12,2,1,1,1,3,38,0.0,191.52734375
SUM transactions for user_id=1992,0.027808257803358653,12,2,1,1,1,3,38,0.0,191.52734375
SUM transactions for user_id=1992,0.023691577971819734,12,2,1,1,1,3,38,0.0,191.52734375
SUM transactions (simulated missing index),0.1288641439295931,250188,1,1,1,0,2,42,0.0,191.52734375
SUM transactions (simulated missing index),0.11447454584484769,250188,1,1,1,0,2,42,0.0,191.52734375
SUM transactions (simulated missing index),0.14920014397593395,250188,1,1,1,0,2,42,0.0,191.52734375
SUM transactions (simulated missing index),0.09625342180688005,250188,1,1,1,0,2,42,0.0,191.52734375
SUM transactions (simulated missing index),0.10886257417296888,250188,1,1,1,0,2,42,0.0,191.52734375
SUM transactions (simulated missing index),0.08513194769733905,250188,1,1,1,0,2,42,0.0,191.53125
SUM transactions for user_id=2726,0.028179113681221255,15,2,1,1,1,3,38,0.0,191.53125
SUM transactions for user_id=2726,0.02197049041733577,15,2,1,1,1,3,38,0.0,191.53125
SUM transactions for user_id=2726,0.02679912628723102,15,2,1,1,1,3,38,0.0,191.53125
SUM transactions for user_id=8258,0.02522467045049257,38,2,1,1,1,3,38,0.0,191.53125
SUM transactions for user_id=8258,0.022987105484904454,38,2,1,1,1,3,38,0.0,191.53125
SUM transactions for user_id=8258,0.020195899511151225,38,2,1,1,1,3,38,0.0,191.53125
SUM transactions for user_id=7711,0.028409962919518954,39,2,1,1,1,3,38,0.0,191.53125
SUM transactions for user_id=7711,0.02897163200458799,39,2,1,1,1,3,38,0.0,191.53125
SUM transactions for user_id=7711,0.020171912050917278,39,2,1,1,1,3,38,0.0,191.53125
SUM transactions for user_id=8279,0.02445342512313545,5,2,1,1,1,3,38,0.0,191.53515625
SUM transactions for user_id=8279,0.024043238448936154,5,2,1,1,1,3,38,0.0,191.53515625
SUM transactions for user_id=8279,0.02486538403396521,5,2,1,1,1,3,38,0.0,191.53515625
SUM transactions for user_id=5545,0.041761160966808736,46,2,1,1,1,3,38,0.0,191.53515625
SUM transactions for user_id=5545,0.04735092496697882,46,2,1,1,1,3,38,0.0,191.53515625
SUM transactions for user_id=5545,0.03598269137786646,46,2,1,1,1,3,38,0.0,191.53515625
SUM transactions for user_id=6830,0.024599101233572555,21,2,1,1,1,3,38,0.0,191.53515625
SUM transactions for user_id=6830,0.020422075531132067,21,2,1,1,1,3,38,0.0,191.53515625
SUM transactions for user_id=6830,0.028986275561659437,21,2,1,1,1,3,38,0.0,191.53515625
SUM transactions for user_id=1119,0.029821418811896476,5,2,1,1,1,3,38,0.0,191.53515625
SUM transactions for user_id=1119,0.02707963296765327,5,2,1,1,1,3,38,0.0,191.5390625
SUM transactions for user_id=1119,0.023593482973906597,5,2,1,1,1,3,38,0.0,191.5390625
SUM transactions (simulated missing index),0.07260266521444708,250188,1,1,1,0,2,42,0.0,191.54296875
SUM transactions (simulated missing index),0.08667053252893753,250188,1,1,1,0,2,42,0.0,191.54296875
SUM transactions (simulated missing index),0.10104745468245203,250188,1,1,1,0,2,42,0.0,191.54296875
SUM transactions for user_id=4260,0.019175774712725177,15,2,1,1,1,3,38,0.0,191.54296875
SUM transactions for user_id=4260,0.01977006680071483,15,2,1,1,1,3,38,0.0,191.54296875
SUM transactions for user_id=4260,0.02411175112117483,15,2,1,1,1,3,38,0.0,191.54296875
SUM transactions (simulated missing index),0.13860186055759455,250188,1,1,1,0,2,42,0.0,191.54296875
SUM transactions (simulated missing index),0.13786110864599602,250188,1,1,1,0,2,42,0.0,191.54296875
SUM transactions (simulated missing index),0.10991930156153876,250188,1,1,1,0,2,42,0.0,191.546875
SUM transactions for user_id=5114,0.024190745939045615,25,2,1,1,1,3,38,0.0,191.546875
SUM transactions for user_id=5114,0.0247600099134235,25,2,1,1,1,3,38,0.0,191.546875
SUM transactions for user_id=5114,0.0217640203721176,25,2,1,1,1,3,38,0.0,191.546875
SUM transactions for user_id=2956,0.02506112746107864,23,2,1,1,1,3,38,0.0,191.546875
SUM transactions for user_id=2956,0.02442200174093333,23,2,1,1,1,3,38,0.0,191.546875
SUM transactions for user_id=2956,0.02612015996840526,23,2,1,1,1,3,38,0.0,191.546875
SUM transactions (simulated missing index),0.08056275146854273,250188,1,1,1,0,2,42,0.0,191.546875
SUM transactions (simulated missing index),0.08744223374841062,250188,1,1,1,0,2,42,0.0,191.546875
SUM transactions (simulated missing index),0.09935529905844405,250188,1,1,1,0,2,42,0.0,191.546875
SUM transactions (simulated missing index),0.08697278234938492,250188,1,1,1,0,2,42,0.0,191.55078125
SUM transactions (simulated missing index),0.07645632871403236,250188,1,1,1,0,2,42,0.0,191.55078125
SUM transactions (simulated missing index),0.11034648428673985,250188,1,1,1,0,2,42,0.0,191.55078125
SUM transactions for user_id=3183,0.02308596470407807,47,2,1,1,1,3,38,0.0,191.55078125
SUM transactions for user_id=3183,0.022132691553098372,47,2,1,1,1,3,38,0.0,191.55078125
SUM transactions for user_id=3183,0.022544349425478605,47,2,1,1,1,3,38,0.0,191.55078125
SUM transactions for user_id=79,0.02545418069811548,16,2,1,1,1,3,38,0.0,191.55078125
SUM transactions for user_id=79,0.021704961770603368,16,2,1,1,1,3,38,0.0,191.55078125
SUM transactions for user_id=79,0.02679490297785613,16,2,1,1,1,3,38,0.0,191.5546875
SUM transactions (simulated missing index),0.0873475070665066,250188,1,1,1,0,2,42,0.0,191.5546875
SUM transactions (simulated missing index),0.1040882840228985,250188,1,1,1,0,2,42,0.0,191.55859375
SUM transactions (simulated missing index),0.0905774481349801,250188,1,1,1,0,2,42,0.0,191.55859375
SUM transactions (simulated missing index),0.07644815085341461,250188,1,1,1,0,2,42,0.0,191.55859375
SUM transactions (simulated missing index),0.10081160132326193,250188,1,1,1,0,2,42,0.0,191.55859375
SUM transactions (simulated missing index),0.08693153718443189,250188,1,1,1,0,2,42,0.0,191.55859375
SUM transactions for user_id=9012,0.02431763531019302,28,2,1,1,1,3,38,0.0,191.55859375
SUM transactions for user_id=9012,0.024563918578782828,28,2,1,1,1,3,38,0.0,191.55859375
SUM transactions for user_id=9012,0.021984021425405505,28,2,1,1,1,3,38,0.0,191.55859375
SUM transactions (simulated missing index),0.0831971027491234,250188,1,1,1,0,2,42,0.0,191.55859375
SUM transactions (simulated missing index),0.07560696791579478,250188,1,1,1,0,2,42,0.0,191.55859375
SUM transactions (simulated missing index),0.0961453089468561,250188,1,1,1,0,2,42,25.0,191.5625
SUM transactions for user_id=6755,0.026187604221966008,37,2,1,1,1,3,38,0.0,191.5625
SUM transactions for user_id=6755,0.021429028996956284,37,2,1,1,1,3,38,0.0,191.5625
SUM transactions for user_id=6755,0.027848669055353645,37,2,1,1,1,3,38,0.0,191.5625
SUM transactions for user_id=4402,0.02592127738278222,37,2,1,1,1,3,38,0.0,191.5625
SUM transactions for user_id=4402,0.023731732604980516,37,2,1,1,1,3,38,0.0,191.5625
SUM transactions for user_id=4402,0.02641756691024062,37,2,1,1,1,3,38,0.0,191.5625
SUM transactions for user_id=124,0.025186431021852824,36,2,1,1,1,3,38,0.0,191.5625
SUM transactions for user_id=124,0.022549721766150322,36,2,1,1,1,3,38,0.0,191.5625
SUM transactions for user_id=124,0.021821878294915827,36,2,1,1,1,3,38,0.0,191.5625
SUM transactions for user_id=8783,0.02930340730659633,19,2,1,1,1,3,38,0.0,191.56640625
SUM transactions for user_id=8783,0.023598540887448394,19,2,1,1,1,3,38,0.0,191.56640625
SUM transactions for user_id=8783,0.028397000753243563,19,2,1,1,1,3,38,0.0,191.56640625
SUM transactions for user_id=2220,0.022211798292201077,11,2,1,1,1,3,38,0.0,191.56640625
SUM transactions for user_id=2220,0.02281506035705446,11,2,1,1,1,3,38,0.0,191.56640625
SUM transactions for user_id=2220,0.022114167573618598,11,2,1,1,1,3,38,0.0,191.56640625
SUM transactions for user_id=4154,0.027565969027706055,42,2,1,1,1,3,38,0.0,191.56640625
SUM transactions for user_id=4154,0.024399155773449407,42,2,1,1,1,3,38,0.0,191.56640625
SUM transactions for user_id=4154,0.026536821170499006,42,2,1,1,1,3,38,0.0,191.56640625
SUM transactions for user_id=2361,0.032861825528581905,5,2,1,1,1,3,38,0.0,191.56640625
SUM transactions for user_id=2361,0.037942323427653184,5,2,1,1,1,3,38,0.0,191.5703125
SUM transactions for user_id=2361,0.03931323376810424,5,2,1,1,1,3,38,0.0,191.5703125
SUM transactions for user_id=7552,0.02424513417247053,32,2,1,1,1,3,38,0.0,191.5703125
SUM transactions for user_id=7552,0.023166655866737787,32,2,1,1,1,3,38,0.0,191.5703125
SUM transactions for user_id=7552,0.02665969446961143,32,2,1,1,1,3,38,0.0,191.5703125
SUM transactions (simulated missing index),0.08842629313867965,250188,1,1,1,0,2,42,0.0,191.57421875
SUM transactions (simulated missing index),0.08422405209719563,250188,1,1,1,0,2,42,0.0,191.57421875
SUM transactions (simulated missing index),0.09265919229958258,250188,1,1,1,0,2,42,0.0,191.57421875
SUM transactions for user_id=563,0.02539250089933972,18,2,1,1,1,3,38,0.0,191.57421875
SUM transactions for user_id=563,0.029414203747366693,18,2,1,1,1,3,38,0.0,191.57421875
SUM transactions for user_id=563,0.023359807335923997,18,2,1,1,1,3,38,0.0,191.578125
SUM transactions for user_id=6338,0.037009460528411656,5,2,1,1,1,3,38,0.0,191.578125
SUM transactions for user_id=6338,0.03039357690972273,5,2,1,1,1,3,38,0.0,191.578125
SUM transactions for user_id=6338,0.035156654598740913,5,2,1,1,1,3,38,0.0,191.578125
SUM transactions for user_id=9237,0.02005440288822972,30,2,1,1,1,3,38,0.0,191.578125
SUM transactions for user_id=9237,0.023310788532901132,30,2,1,1,1,3,38,0.0,191.578125
SUM transactions for user_id=9237,0.028372529287643687,30,2,1,1,1,3,38,0.0,191.578125
SUM transactions for user_id=3796,0.035333516702615524,29,2,1,1,1,3,38,0.0,191.578125
SUM transactions for user_id=3796,0.039146926088811144,29,2,1,1,1,3,38,0.0,191.578125
SUM transactions for user_id=3796,0.04931806083346546,29,2,1,1,1,3,38,0.0,191.578125
SUM transactions for user_id=9254,0.025819811056873275,18,2,1,1,1,3,38,0.0,191.58203125
SUM transactions for user_id=9254,0.032019821830663195,18,2,1,1,1,3,38,0.0,191.58203125
SUM transactions for user_id=9254,0.02518668052248606,18,2,1,1,1,3,38,0.0,191.58203125
SUM transactions for user_id=4891,0.031509668307421475,18,2,1,1,1,3,38,0.0,191.58203125
SUM transactions for user_id=4891,0.03349258783970684,18,2,1,1,1,3,38,0.0,191.58203125
SUM transactions for user_id=4891,0.0320799748519485,18,2,1,1,1,3,38,0.0,191.58203125
SUM transactions for user_id=5148,0.02909735750994761,20,2,1,1,1,3,38,0.0,191.58203125
SUM transactions for user_id=5148,0.024369483712076048,20,2,1,1,1,3,38,0.0,191.58203125
SUM transactions for user_id=5148,0.020106111551121814,20,2,1,1,1,3,38,0.0,191.58203125
SUM transactions for user_id=6279,0.022399746153275453,32,2,1,1,1,3,38,0.0,191.58203125
SUM transactions for user_id=6279,0.026589168600604056,32,2,1,1,1,3,38,0.0,191.5859375
SUM transactions for user_id=6279,0.020926716729101093,32,2,1,1,1,3,38,0.0,191.58984375
SUM transactions for user_id=457,0.031763517810245584,29,2,1,1,1,3,38,0.0,191.58984375
SUM transactions for user_id=457,0.035097477067978576,29,2,1,1,1,3,38,0.0,191.58984375
SUM transactions for user_id=457,0.033089212948651164,29,2,1,1,1,3,38,0.0,191.58984375
SUM transactions (simulated missing index),0.09656362931692024,250188,1,1,1,0,2,42,0.0,191.58984375
SUM transactions (simulated missing index),0.10241585373040103,250188,1,1,1,0,2,42,0.0,191.58984375
SUM transactions (simulated missing index),0.08320750154573528,250188,1,1,1,0,2,42,0.0,191.58984375
SUM transactions (simulated missing index),0.08545318717645743,250188,1,1,1,0,2,42,0.0,191.58984375
SUM transactions (simulated missing index),0.07628392963551635,250188,1,1,1,0,2,42,0.0,191.58984375
SUM transactions (simulated missing index),0.09846646982635249,250188,1,1,1,0,2,42,0.0,191.59375
