query,query_time,rows_examined,joins,has_sum,has_group_by,has_where,tables_count,query_length
SUM transactions (simulated missing index),0.0948200570744582,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1059829896939608,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1073069510425245,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0929437446831039,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1061012622952928,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1222115671370881,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.121794885714211,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0932626798342616,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1311986846117558,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1235717109003802,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0974596321025977,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1175697844965559,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1323850806605543,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0970498066038364,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1252329692292678,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1019365913812002,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1051726569848526,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1216019439445811,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0803225769876595,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1116741504213663,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1104766112638125,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0879084414219482,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1019262358888642,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1039186799421037,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0885543959715677,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0851673581438531,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0980330631123771,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1048656945724366,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0886550809779131,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1018828514326382,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0855741330900235,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0969950882755039,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0741090625127996,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0894981197983351,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0877730791006817,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0824922465537178,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0822335885735292,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0838287584357922,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0976495482928706,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0971172623635136,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0962869124569831,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1068317227347915,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0927140571401378,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1076321248943915,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0883199302354892,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1118009980134546,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1158433615347358,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1063003612539365,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0890246935222953,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0930210851511085,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.109364810936931,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1027849172468446,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0864994163511261,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0844289889378257,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0988995352447908,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1116617245995011,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.104128211174764,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1042636115547317,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0882801021940468,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0831628735663755,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0890105257811566,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0830228007870913,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0955984367612547,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.087301045480414,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0931691560235088,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0767751333304628,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0805682691597391,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0954672757551438,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1040326472152425,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0966346769410763,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0894630277070717,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0974525875623226,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1040483260589456,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0962176382889875,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0813968651163508,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1041452449123121,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0961882291097657,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0758688295319029,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1065407847625893,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0818224368024904,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1115132177513231,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1008843922478337,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1009984497520776,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1055536532128501,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0853492938152922,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0780983965281473,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0914547078666244,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1029203811581903,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1055910072302715,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0889673741441727,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0910870940429731,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0931618242041723,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0985801961750993,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0961282298956581,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0932387546913367,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0949799098602969,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0979272907264487,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1098376136722948,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1153982822449664,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0964800544454506,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1159297153279271,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.11500071591288,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1419992724033065,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1416797803460356,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1128519294841654,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0903054159485745,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1022055725910021,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1181058396057418,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0942839779619696,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0980755698569839,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1305426385891948,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1362244762357051,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1224102765435458,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.104195398003356,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1266220833931563,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1291481238623132,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1101476759571291,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1079755419839286,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1024628379315332,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0903870474881379,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0923519551090912,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1159628657409835,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1228563744014084,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0811487092745072,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1132081587930178,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0811072950296514,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0783992206441519,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0957533592389606,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0888971037720832,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.078574158502129,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0949025920908186,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0807004148614603,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.10402678176498,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1116012903295777,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0978595599115856,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0927182970981486,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.085071008348223,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0778470405303303,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1067213484003589,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0961524653606067,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0989049180017792,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1025325932728078,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1052301392231056,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1103606536232823,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1037251478288995,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.107587438788985,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0914576572489446,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0897472856379118,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0855310801151449,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1038601468820988,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1046286609118508,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1056676333254921,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0997423741864363,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0757223162636089,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0757593876573301,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0759584029020871,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0964873178732895,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0961426695022746,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.077802804198877,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1055206775311657,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0810134811074281,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0894678452909682,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0731914450553104,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0857424262480034,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0981925685177912,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0857104364279296,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0861768012736992,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0870809445545875,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1060494537116307,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0915422316905971,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0761972819129166,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0763727840502002,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1055089229667396,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1011760777096296,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0985455282269076,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0926276787150405,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1069044765795882,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.10444891233925,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0807868981179172,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0737275737805268,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.0814672914014321,250188,1,1,1,0,2,42
SUM transactions (simulated missing index),0.1053151792845,250188,1,1,1,0,2,42
